2003092,7400,Spring Lane,Rangiora,
1798432,7010,Springlea Heights,Atawhai,Nelson
1824940,1025,Springleigh Avenue,Mount Albert,Auckland
1784185,8042,Springmead Place,Hornby,Christchurch
1780339,7632,Spring Place,Leeston,
1781783,7910,Spring Road,Gleniti,Timaru
3083423,3576,Spring Road,Mangatarata,Ngatea
1841574,0112,Springs Flat Road,Te Kamo,Whangarei
2015038,3210,Springside Court,Huntington,Hamilton
1842300,2019,Springside Drive,Flat Bush,Auckland
1822923,0600,Springside Place,New Lynn,Auckland
1838531,8051,Springside Place,Redwood,Christchurch
3020057,7987,Springs Road,"Ashwick Flat,Fairlie",Fairlie
1818687,2013,Springs Road,"East Tamaki,Otara",Auckland
3020058,,Springs Road,"Halswell,Hornby,Lincoln,Prebbleton","Christchurch,Lincoln,Prebbleton"
1810622,3083,Springs Road,"Mihi,Reporoa",Reporoa
1798547,4893,Springs Road,Moutoa,Foxton
1821532,0830,Springs Road,Parakai,Helensville
1833015,0179,Springs Road,Poroti,Whangarei
1810623,3083,Springs Spur Road,Mihi,Reporoa
3031432,,Springston Rolleston Road,"Lincoln,Rolleston",
1819193,0371,Spring Street,Dargaville,
3021642,0624,Spring Street,"Devonport,Stanley Point",Auckland
1800694,4814,Spring Street,Foxton,
1823758,1011,Spring Street,Freemans Bay,Auckland
1790276,7805,Spring Street,Greymouth,
1825464,1061,Spring Street,Onehunga,Auckland
1832429,2025,Spring Street,Papatoetoe,Auckland
1809087,3110,Spring Street,Tauranga,
1791505,7201,Springswood Grove,Springlands,Blenheim
3026650,7987,Spring Terrace Road,"Coal Stream,Hazelburn","Fairlie,Pleasant Point"
1838013,0932,Springtide Place,Red Beach,
1821545,0932,Springtime Crescent,Stanmore Bay,Whangaparaoa
1834861,0632,Springvale Drive,Fairview Heights,Auckland
1785936,8051,Springvale Gardens,Harewood,Christchurch
3000479,9393,Springvale Road,"Clyde,Springvale","Alexandra,Clyde"
3000480,4501,Springvale Road,"Springvale,Westmere",Whanganui
1832879,2123,Springvale Road,Waiuku,
1814787,0632,Spring Valley Place,Oteha,Auckland
3082159,3800,Spring Valley Road,Te Awamutu,
1814126,3577,Springwater,Thames,
1835949,8051,Springwater Avenue,Northwood,Christchurch
3079012,3112,Springwater Lane,"Pyes Pa,Tauriko",Tauranga
1833093,0632,Springwater Vale,Unsworth Heights,Auckland
1825109,1024,Springwood Place,Mount Eden,Auckland
3065422,5024,Spritsail Place,Whitby,Porirua
1824861,1051,Sproston Avenue,Ellerslie,Auckland
1823766,1071,Sprott Road,Kohimarama,Auckland
1770038,9076,Sproull Drive,Scroggs Hill,Dunedin
1774402,9320,Spruce Close,Alexandra,
3046980,5024,Spruce Grove,Ranui,Porirua
1840013,8024,Spruce Lane,Hillmorton,Christchurch
3070786,2105,Spruce Place,Totara Heights,Auckland
1770301,9400,Spruce Street,Oamaru North,Oamaru
3083098,2120,Spudman Rise,Pukekohe,
1808796,3116,Spur Avenue,Mount Maunganui,
1796755,4501,Spurdle Street,Springvale,Whanganui
3052785,5022,Spur Grove,Titahi Bay,Porirua
1786454,7985,Spur Hut Road,Waitohi,Temuka
1773628,9220,Spurn Street,Milton,
3081985,9371,Spur Ridge Rise,Jacks Point,Queenstown
1779434,7581,Spur Road,Akaroa,
3070957,4775,Spur Road,"Ashhurst,Bunnythorpe,Colyton","Ashhurst,Feilding,Palmerston North"
3070958,7582,Spur Road,Duvauchelle,
1782077,7987,Spur Road,"Fairlie,Middle Valley",Fairlie
3070952,7975,Spur Road,"Hadlow,Rosewill",Timaru
1842508,4130,Spur Road,Havelock North,
1806520,3579,Spur Road,Hikuai,
1797424,4774,Spur Road,Kimbolton,
1786165,7591,Spur Road,"Little River,Prices Valley",Little River
1797751,4996,Spur Road,Pongaroa,
1821539,0993,Spur Road,Stillwater,Silverdale
1802884,4195,Spur Road,Tuai,Wairoa
3064120,4775,Spur Road West,"Colyton,Feilding",Feilding
1817187,4373,Spurr Street,Lepperton,New Plymouth
1811903,3320,Spur Street,Te Aroha,
1783430,8013,Spurway Place,Mairehau,Christchurch
1792370,5024,Spyglass Lane,Whitby,Porirua
1801953,0932,Spyglass Street,Red Beach,
1774069,9587,Spylaw Burn Road,Park Hill,Tapanui
1771948,9010,Spylaw Street,Maori Hill,Dunedin
1841886,0616,Squadron Drive,Hobsonville,Auckland
3067825,8042,Squadron Road,Wigram,Christchurch
3077661,3210,Squire Avenue,Chartwell,Hamilton
1836821,4110,Squire Drive,Awatoto,Napier
1816600,4310,Squire Place,Blagdon,New Plymouth
3068412,9482,Squire Road,"Bushey,Hillgrove,Shag Point","Moeraki,Palmerston"
1819608,0474,Squires Lane,Kaikohe,
1799108,4412,Squires Place,Awapuni,Palmerston North
1783421,8013,Squire Street,Mairehau,Christchurch
1779604,7020,Squire Way,Richmond,
1822056,0630,Squirrel Lane,Browns Bay,Auckland
1833172,2013,Srah Place,East Tamaki,Auckland
3033516,9011,Sretlaw Place,"Brockville,Glenross",Dunedin
1830827,0484,Srhoj Road,Waiharara,Awanui
1771941,9016,St Abbs Place,North Dunedin,Dunedin
1773314,9073,St Abbs Street,Berwick,Outram
1783414,8024,Stable Court Lane,Spreydon,Christchurch
1813884,3112,Stableford Drive,Pyes Pa,Tauranga
1803414,8053,Stableford Green,Burnside,Christchurch
1840652,3283,Stableford Lane,Tamahere,Hamilton
1823757,1010,Stable Lane,Eden Terrace,Auckland
1813500,3200,Stable Lane,Nawton,Hamilton
1802590,4195,Stable Road,Tuai,Wairoa
3084605,5571,Stables Drive,Levin,
1838236,7608,Stables Drive,Lincoln,
3084730,9024,Stables Lane,Mosgiel,Mosgiel
1842497,0932,Stables Lane,Silverdale,
1856712,9371,Stables Place,Arthurs Point,Queenstown
1779072,8051,Stable Way,Belfast,Christchurch
3077819,3110,Stable Way,Brookfield,Tauranga
3014602,0118,Stace Hopper Drive,"One Tree Point,Ruakaka","Ruakaka,Whangarei"
3019956,4471,Staces Road,"Aokautere,Kelvin Grove","Aokautere,Palmerston North"
1791047,7202,Staces Road,Grovetown,Blenheim
3078509,0981,Stacey Close,Warkworth,
1786769,8062,Stacey Place,Woolston,Christchurch
1990415,9382,Stackbrae Avenue,Wanaka,
1784709,8053,Stackhouse Avenue,Bishopdale,Christchurch
1787251,7771,Stackhouse Road,Mount Somers,
1787354,7671,Stackhouse Road,West Melton,
3067097,7395,Stackhouses Road,Waiau,
3083041,0171,Stack Lane,"One Tree Point,Ruakaka","Ruakaka,Whangarei"
1814544,2695,Stack Road,Port Waikato,
1773315,9092,Stack Street,Allanton,Mosgiel
1823755,1011,Stack Street,Herne Bay,Auckland
3082091,7610,Stackwood Avenue,Woodend,
1857212,8062,St Adela Place,Woolston,Christchurch
1789109,7095,Stades Road,"Belgrove,Golden Downs",Wakefield
1827453,2120,Stadium Drive,Pukekohe,
1842836,9332,Stadium Drive,Ranfurly,
3039013,8083,Stadium Lane,North New Brighton,Christchurch
1832416,2025,Stadium Lane,Papatoetoe,Auckland
1841757,3200,Stadium Lane,Whitiora,Hamilton
1823763,1052,Staffa Street,Parnell,Auckland
1783410,8062,Staffa Street,Woolston,Christchurch
1788361,7011,Stafford Avenue,"Annesbrook,Wakatu",Nelson
1829403,2104,Stafford Avenue,Papatoetoe,Auckland
1790436,7882,Stafford Direct Road,Awatuna,Hokitika
1780119,,Stafford Drive,"Mapua,Ruby Bay",Mapua
3031254,7882,Stafford Loop Road,"Awatuna,Dillmanstown","Greymouth,Hokitika"
1801257,4412,Stafford Place,Awapuni,Palmerston North
1812189,3420,Stafford Place,Tokoroa,
1839335,3010,Stafford Rise,Owhata,Rotorua
1790433,7882,Stafford Road,Awatuna,Hokitika
1776884,9794,Stafford Road,"Longridge North,Lumsden","Lumsden,Riversdale"
3000320,4072,Stafford Road,"Ngatapa,Pehiri","Gisborne,Pehiri"
1822156,0627,Stafford Road,Northcote Point,Auckland
1771277,9376,Stafford Road,Omakau,
1786904,8083,Staffordshire Street,Burwood,Christchurch
1805341,4110,Stafford Street,Ahuriri,Napier
1771426,9302,Stafford Street,Arrowtown,
1789992,7804,Stafford Street,Blackball,Greymouth
1812810,3434,Stafford Street,Cambridge,
1803580,4102,Stafford Street,Clive,
1790274,7802,Stafford Street,Cobden,Greymouth
1776885,9893,Stafford Street,Dacre,Invercargill
1770118,9016,Stafford Street,"Dunedin Central,Mornington",Dunedin
1797203,4702,Stafford Street,Feilding,
1791050,7273,Stafford Street,Grovetown,Blenheim
1770547,9410,Stafford Street,Hampden,
1790351,7810,Stafford Street,Hokitika,
1814803,3127,Stafford Street,Kawerau,
1801695,4777,Stafford Street,Kiwitea,Feilding
1805506,4198,Stafford Street,Mahia,
1800426,6011,Stafford Street,Mount Victoria,Wellington
3017133,9881,Stafford Street,Orepuki,Riverton/Aparima
1785406,7910,Stafford Street,"Parkside,Timaru",Timaru
1818194,4520,Stafford Street,Patea,
1771008,9332,Stafford Street,Ranfurly,
1798006,4821,Stafford Street,Shannon,
1800158,5019,Stafford Street,Silverstream,Upper Hutt
1796760,4501,Stafford Street,Springvale,Whanganui
1807027,3610,Stafford Street,Waihi,
1817190,4320,Stafford Street,Waitara,
1788106,7825,Stafford Street,Westport,
1802236,4010,Stafford Street,Whataupoko,Gisborne
1776892,9871,Stafford Street,Woodlands,Invercargill
1817188,4320,Stafford Street Extension,Waitara,
1788362,7010,Stafford Walk,Britannia Heights,Nelson
1823114,0610,Stafson Lane,Te Atatu Peninsula,Auckland
3054214,7373,Stag and Spey Road,Stag And Spey,Kaikoura
1841220,7173,Stagecoach Road,"Tasman,Upper Moutere",Upper Moutere
1789295,7022,Stagg Place,Brightwater,
1802504,4189,Stag Hill Road,Putere,Raupunga
1791051,7194,Staghorn Road,Rai Valley,
1779008,7395,Stag Road,Hanmer Forest,Hanmer Springs
1793560,5028,St Aidans Way,Tawa,Wellington
1789106,7020,Staig Street,Richmond,
1823115,0604,Staincross Street,Green Bay,Auckland
1829113,2024,Staines Avenue,Mangere East,Auckland
1787482,8053,Staines Street,Bishopdale,Christchurch
1816606,4312,Stainton Lane,Fitzroy,New Plymouth
1829112,2023,Stainton Place,Otara,Auckland
1802653,4083,Stainton Road,Ruatoria,
1814833,3910,Stainton Terrace,Te Kuiti,
3072151,7275,Staircase Road,"Mount Richmond Forest Park,North Bank","Mount Richmond Forest Park,Wairau Valley"
1804809,4930,Stairs Street,Dannevirke,
1792372,5024,Staithes Drive North,Whitby,Porirua
1792373,5024,Staithes Drive South,Whitby,Porirua
1799099,4410,St Albans Avenue,Hokowhitu,Palmerston North
1794460,6012,St Albans Avenue,Karori,Wellington
1825108,1024,St Albans Avenue,"Mount Eden,Sandringham",Auckland
1793149,5010,St Albans Grove,Woburn,Lower Hutt
1771939,9011,St Albans Street,Bradford,Dunedin
1773626,9210,St Albans Street,Kaitangata,
1790434,7811,St Albans Street,Kaniere,Hokitika
1783411,8014,St Albans Street,"Merivale,St Albans",Christchurch
1823113,0604,Staley Road,Parau,Auckland
1790273,7805,Stalker Lane,Greymouth,
1781611,7991,Stalker Road,Kakahu,Geraldine
1837986,9371,Stalker Road,"Lake Hayes,Lower Shotover",Queenstown
1776882,9893,Stalker Settlement Road,Seaward Downs,Wyndham
1785352,7691,Stalkers Road,Woodend Beach,Woodend
1822789,0602,Stallard Place,Glen Eden,Auckland
1838820,8025,Stallion Avenue,"Aidanfield,Halswell",Christchurch
1819197,0371,Stallworthy Road,Aratapu,Dargaville
1783900,8022,Stambridge Place,Cashmere,Christchurch
1838149,2019,Stamford Crescent,Flat Bush,Auckland
1793151,5011,Stamford Grove,Avalon,Lower Hutt
1787284,7772,Stamford Lane,Newland,Ashburton
1771192,7201,Stamford Lane,Springlands,Blenheim
1825270,1041,Stamford Park Road,Mount Roskill,Auckland
1795062,5810,Stamford Place,Lansdowne,Masterton
1838976,3112,Stamford Place,Ohauiti,Tauranga
1775379,9230,Stamford Street,Balclutha,
3078328,9371,Stamper Lane,Arthurs Point,Queenstown
1822117,0627,Stanaway Street,Hillcrest,Auckland
3070051,8024,Stanbury Avenue,Somerfield,Christchurch
1832358,2016,Stancombe Road,Flat Bush,Auckland
1833188,0602,Standage Lane,Kelston,Auckland
1831399,1050,Standen Avenue,Remuera,Auckland
1794038,6012,Standen Street,Karori,Wellington
1820256,0410,Standing Place,Kaitaia,
1822422,0629,Standish Place,Bayview,Auckland
1836017,7011,Standish Place,Stoke,Nelson
1809906,4392,Standish Road,"Stratford,Toko",Stratford
1818291,4330,Standish Street,Inglewood,
1814654,4394,Standish Street,Midhirst,Stratford
1816602,4310,Standish Street,"New Plymouth,Westown",New Plymouth
1773342,9230,St Andrew Place,Balclutha,
1813466,3110,St Andrews Drive,Bethlehem,Tauranga
1837306,3579,St Andrews Drive,Pauanui,
1812188,3420,St Andrews Drive,Tokoroa,
1793160,5010,St Andrews Grove,Boulcott,Lower Hutt
1783416,8081,St Andrews Hill Road,"Ferrymead,Mount Pleasant",Christchurch
1834130,7571,St Andrews Lane,Kirwee,
1840462,4312,St Andrews Parkway,Waiwhakaiho,New Plymouth
1830684,0230,St Andrews Place,Kerikeri,
1818474,0112,St Andrews Place,Te Kamo,Whangarei
1811348,3710,St Andrews Place,Te Kauwhata,
1830490,1023,St Andrews Road,"Epsom,Three Kings",Auckland
1803578,4130,St Andrews Road,Havelock North,
3008307,5026,St Andrews Road,Plimmerton,Porirua
1783395,8052,St Andrews Square,Strowan,Christchurch
1804569,4200,St Andrews Street,Waipukurau,
1807666,3200,St Andrews Terrace,St Andrews,Hamilton
3030109,9016,St Andrew Street,Dunedin Central,Dunedin
1781250,7930,St Andrew Street,Geraldine,
3030107,9810,St Andrew Street,"Glengarry,Richmond",Invercargill
1776025,9710,St Andrew Street,Gore,
3030110,9483,St Andrew Street,Macraes,Macraes Flat
1841495,0632,St Andrews Way,Albany,Auckland
1840474,3800,St Andrews Way,Te Awamutu,
1814016,3210,Stanfield Court,Rototuna,Hamilton
1802240,4010,Stanford Crescent,Whataupoko,Gisborne
1829609,0632,Stanford Street,Albany,Auckland
1784265,8083,Stanford Street,Burwood,Christchurch
1799984,4810,Stanford Street North,Ashhurst,
1796333,4810,Stanford Street South,Ashhurst,
1842455,7615,Stanford Way,Rolleston,
1783520,7980,Stangers Road,Glenavy,Waimate
3066552,3206,Stan Heather Drive,Glenview,Hamilton
1793344,5012,Stanhope Grove,Korokoro,Lower Hutt
1789887,7020,Stanhope Rise,Richmond,
1831783,1051,Stanhope Road,Mount Wellington,Auckland
1821536,0975,Staniforth Road,"Kaiwaka,Te Arai","Kaiwaka,Wellsford"
1822431,0620,Stanley Avenue,Milford,Auckland
1799095,4414,Stanley Avenue,Palmerston North,
3052653,3320,Stanley Avenue,Te Aroha,
3051310,7096,Stanley Brook Road,"Spooners Range,Stanley Brook",Wakefield
1789632,7010,Stanley Crescent,"Beachville,Stepneyville",Nelson
1776093,9777,Stanley Downs Road,Otama,Gore
1813687,3010,Stanley Drive,Lynmore,Rotorua
1779432,7520,Stanley Place,Akaroa,
1797412,3122,Stanley Place,Opotiki,
1821826,0624,Stanley Point Road,Stanley Point,Auckland
3065028,4010,Stanley Road,"Awapuni,Te Hapara",Gisborne
3065025,7777,Stanley Road,"Dromore,Elgin,Newland",Ashburton
1822427,0629,Stanley Road,Glenfield,Auckland
3065027,4394,Stanley Road,"Stratford,Te Popo",Stratford
3065029,3198,Stanley Road,"Taneatua,Waimana,Wainui","Taneatua,Waimana,Whakatane"
1799709,4574,Stanley Road,Westmere,Whanganui
1811701,3392,Stanley Road North,"Otway,Te Aroha",Te Aroha
1806037,3391,Stanley Road South,"Te Aroha,Te Aroha West",Te Aroha
1770050,9024,Stanley Square,Mosgiel,
3047087,8051,Stanleys Road,"Burnside,Harewood",Christchurch
1783523,7971,Stanleys Road,Otaio,Saint Andrews
1818976,1010,Stanley Street,"Auckland Central,Grafton",Auckland
1794052,6023,Stanley Street,Berhampore,Wellington
1800975,4777,Stanley Street,Cheltenham,Feilding
1807674,3214,Stanley Street,Claudelands,Hamilton
1776895,9893,Stanley Street,Dacre,Invercargill
3071593,4930,Stanley Street,Dannevirke,
1805106,4120,Stanley Street,Flaxmere,Hastings
1771937,9011,Stanley Street,Kenmure,Dunedin
1806808,3671,Stanley Street,Kerepehi,Paeroa
1798514,5510,Stanley Street,Levin,
1770430,9491,Stanley Street,Livingstone,Oamaru
1811547,3400,Stanley Street,Matamata,
1773311,9483,Stanley Street,Nenthorn,Macraes Flat
1798779,4785,Stanley Street,Ohingaiti,Kimbolton
3071586,9300,Stanley Street,Queenstown,
1786771,8023,Stanley Street,Sydenham,Christchurch
1808464,3177,Stanley Street,Tahawai,
1812185,3420,Stanley Street,Tokoroa,
1793441,5014,Stanley Street,Wainuiomata,Lower Hutt
1778636,9689,Stanley Street,Wairio,Otautau
1812358,3330,Stanley Street,Wharewaka,Taupo
1804865,4920,Stanley Street,Woodville,
3063090,9877,Stanley Township Road,"Greenhills,Mokomoko Inlet,Omaui",Invercargill
1797833,4900,Stanly Street,Eketahuna,
1821537,0932,Stanmore Bay Road,Stanmore Bay,Whangaparaoa
1823800,1021,Stanmore Road,Grey Lynn,Auckland
3072068,,Stanmore Road,"Linwood,Phillipstown,Richmond",Christchurch
1811126,3781,Stannard Road,Waerenga,Te Kauwhata
1821538,0986,St Anne Place,Omaha,
1841533,7010,St Anne Place,Toi Toi,Nelson
1831895,0582,St Anne Road,Waipu,
1819612,0295,Stanners Road,"Kerikeri,Waipapa",
1817344,4322,Stanners Street,Eltham,
1832100,2103,St Annes Crescent,Wattle Downs,Auckland
1793561,5028,St Annes Square,Tawa,Wellington
1798515,5510,St Annes Street,Levin,
1829101,2010,Stanniland Street,"Farm Cove,Pakuranga Heights,Sunnyhills",Auckland
1788363,7011,Stansell Avenue,"Moana,Tahunanui",Nelson
1798012,4821,Stansell Street,Shannon,
1829111,2010,Stansfield Place,Sunnyhills,Auckland
1771933,9011,Stansfield Street,Kenmure,Dunedin
3078291,0294,St Anthonys Way,Kerikeri,
1818150,4787,Stantialls Road,Marton,
1783403,8025,Stanton Crescent,Hoon Hay,Christchurch
1789997,7805,Stanton Crescent,Karoro,Greymouth
3077850,2676,Stanton House Road,"Karaka,Paerata","Papakura,Pukekohe"
3079977,3400,Stanton Lane,Matamata,
1836311,3210,Stanton Place,Huntington,Hamilton
1785558,7610,Stanton Place,Woodend,
1779938,7482,Stanton Road,Amberley,
1782078,7987,Stanton Road,Kimbell,Fairlie
1804420,4284,Stanton Road,Waipukurau,
1831675,1042,Stanton Terrace,Lynfield,Auckland
1829704,1051,Stanway Place,Ellerslie,Auckland
1797601,4779,Stanway Road,Halcombe,
1823796,1052,Stanwell Street,Parnell,Auckland
1798563,7510,Stanwood Grove,Darfield,
1827364,2580,Stan Wright Road,Karaka,Papakura
1822055,0630,Stapleford Crescent,Browns Bay,Auckland
1789047,7120,Staples Street,Motueka,
1808695,3119,Stapleton Place,Te Puke,
1779330,8013,Stapletons Road,"Richmond,Shirley",Christchurch
1776280,9812,Stapleton Street,Kingswell,Invercargill
3082517,9382,Stapp Way,Lake Hawea,
1817698,5024,Starboard Lane,Whitby,Porirua
1830338,0110,Starboard Way,Onerahi,Whangarei
3084157,2580,Star Cross Road,Karaka,Papakura
1827813,2024,Stardon Place,Favona,Auckland
1823111,0612,Starforth Place,Henderson,Auckland
1842539,8042,Stark Drive,Wigram,Christchurch
1840058,3371,Starkey Road,Morrinsville,
1837176,7630,Stark Place,Kaiapoi,
1797020,4500,Stark Street,Durie Hill,Whanganui
3079527,3800,Stark Street,Te Awamutu,
1774304,9300,Star Lane,Queenstown,
1818646,2582,Starlet Lane,Ardmore,Papakura
1813916,3330,Starlight Arcade,Taupo,
3084211,9382,Starlight Court,Wanaka,
1830085,0618,Starlight Cove,Hobsonville,Auckland
3080478,0582,Starlight Place,Langs Beach,Waipu
1831280,0612,Starling Place,Ranui,Auckland
3043476,7072,St Arnaud-Kawatiri Highway,"Glenhope,Howard,St. Arnaud",St. Arnaud
1789113,7175,Starnes Road,Lower Moutere,
1830455,2014,Star Place,Cockle Bay,Auckland
1815019,3791,Starr Road,Ngaruawahia,
1810830,3700,Starr Street,Huntly,
1773633,9210,Start Street,Kaitangata,
1774624,9430,Start Street,Palmerston,
1779436,7583,Starvation Gully Road,Pigeon Bay,
1785169,7495,Starvation Hill Road,Starvation Hill,Oxford
1789099,7022,Starveall Street,Brightwater,
1783397,8081,Starwood Lane,Clifton,Christchurch
3026161,8011,St Asaph Street,"Christchurch Central,Phillipstown",Christchurch
1773310,9597,St Asaph Street,Middlemarch,
1825463,1061,State Avenue,Onehunga,Auckland
3073727,,State Highway 1,"Albany,Albany Heights,Allanton,Allenton,Alma,Amberley,Appleby,Arapuni,Ascot,Ashburton,Ashley Downs,Atiamuri,Auckland Central,Avalon,Avenues,Avonhead,Awanui,Awarua,Bader,Balclutha,Bankside,Belfast,Belfield,Blenheim,Bluff,Bombay,Broomfield,Brydone,Brynderwyn,Bulls,Burbush,Burnham,Burnside,Bushey,Calton Hill,Cambridge,Cape Reinga,Caversham,Chain Hills,Charlton,Chertsey,Cheviot,Churton Park,Clarence,Clarendon,Clifton,Clinton,Clover Park,Clyde Hill,Concord,Conifer Grove,Conway Flat,Coutts Island,Crichton,Dacre,Dairy Flat,Dalmore,Deborah,Desert Road,Dome Forest,Dome Valley,Domett,Dromore,Drury,Dunedin Central,Dunsandel,Ealing,East Gore,East Taieri,Eden Terrace,Edendale,Ellerslie,Epsom,Evansdale,Fairfield,Fairton,Fairview,Fairview Downs,Fairview Heights,Ferniehurst,Flag Swamp,Forrest Hill,Foxton,Frankton,Freemans Bay,Glasnevin,Glen Oroua,Glenavy,Glenside,Goodwood,Goodwood Heights,Goose Bay,Gore,Grafton,Green Island,Greenhills,Greenlane,Greenpoint,Grenada North,Grenada Village,Greta Valley,Grey Lynn,Grovetown,Half Moon Bay,Hamilton East,Hamilton Lake,Hampden,Hapuku,Harewood,Hataitai,Hatepe,Hatfields Beach,Hauraki Gulf / Tikapa Moana,Hautere,Hawkswood,Hawthorndale,Hei Hei,Henley,Herbert,Hikurangi,Hilderthorpe,Hillcrest,Hillgrove,Hillpark,Himatangi,Hinds,Holmes Hill,Horeke,Hornby,Horotiu,Horsham Downs,Houhora,Hukerenui,Hundalee,Hunterville,Huntington,Huntly,Invercargill,Islington,Johnsonville,Judgeford,Kaiapoi,Kaihiku,Kaikoura,Kaikoura Flat,Kaimanawa Forest Park,Kaitaia,Kaiwaka,Kaiwharawhara,Karaka,Karapiro,Karitane,Kauri,Kawakawa,Kekerengu,Kelburn,Kenmure,Kennington,Kensington,Kerrytown,Kew,Khandallah,Kilbirnie,Kinleith,Kinmont Park,Koromiko,Kuku,Kuriwao,Lake Grassmere,Leith Valley,Leithfield,Levels,Levin,Lichfield,Longbush,Lovells Flat,Lowry Hills Range,Mabel Bush,Maheno,Makikihi,Manakau,Mangamaunu,Mangamuka,Mangaweka,Manurewa,Maori Hill,Maromaku,Marton,Mata,Matangi,Mataura,Maunganamu,Mayfield,McNab,Melville,Mercer,Meremere,Merton,Milburn,Mill Road,Milton,Miramar,Moerewa,Morven,Mosgiel,Motuoapa,Motutere,Mount Cargill,Mount Cook,Mount Eden,Mount Pleasant,Mount Victoria,Mount Wellington,Nawton,Newland,Newlands,Newstead,Ngaruawahia,Ngataki,Ngauranga,Normanby,North Dunedin,Northcote,Northcote Point,Northwood,Oakleigh,Oamaru,Oamaru North,Oaro,Ocean Beach,Oceanview,Ohaeawai,Ohakuri,Ohau,Ohinewai,Ohingaiti,Okaihau,Omihi,Orari,Orewa,Orton,Oruanui,Otahuhu,Otaihanga,Otaika,Otaio,Otaki,Otangarei,Otara,Oteha,Owhiro,Paekakariki,Paekakariki Hill,Pahurehure,Pakaraka,Palmerston,Paparangi,Paraparaumu,Pareora,Parkside,Pauatahanui,Peka Peka,Peketa,Penrose,Piarere,Picton,Pine Hill,Pinehill,Pipitea,Pokeno,Poroutawhao,Puhoi,Pukenui,Pukerau,Puketaha,Pukeuri,Putaruru,Puwera,Raetea Forest,Rakaia,Ramarama,Randwick Park,Rangipo,Rangiriri,Rangitata,Rangitata Island,Ranui,Raumanga,Raumati Beach,Raumati South,Redruth,Redvale,Redwood Pass,Reidston,Remuera,Richmond,Richmond Heights,Riverlands,Rolleston,Rongotai,Rongotea,Rosedale,Rosehill,Rotokawa,Rototuna North,Ruakaka,Ruakura,Russley,Saint Andrews,Saint Marys Bay,Salisbury,Sanson,Seacliff,Seaview,Seaward Valley,Seddon,Sefton,Shag Point,Silverdale,Spotswood,Spring Creek,Stillwater,Stony Creek,Sunnynook,Taihape,Takanini,Takapu Valley,Takapuna,Tamahere,Tauhara,Taupiri,Tauranga Taupo,Tawa,Te Aro,Te Hana,Te Hapua,Te Horo,Te Houka,Te Kamo,Te Kao,Te Kauwhata,Templeton,Temuka,The Gardens,The Glen,Thorndon,Timaru,Tinwald,Tirau,Titri,Tokoroa,Tongariro National Park,Topuni,Totara,Totara Heights,Totara Vale,Towai,Tuamarina,Turangi,Turnbull Thomson Park,Umawera,Unsworth Heights,Upper Waitati,Utiku,Waianakarua,Waiharara,Waihola,Waikaka Valley,Waikanae,Waikanae Beach,Waikato Hospital,Waikouaiti,Waikuku,Waimataitai,Waimate,Wainui,Waiomio,Waiouru,Waiouru Military Area,Waipahi,Waipapa Bay,Waipapakauri,Waipara,Waipu,Wairakei,Wairau Valley,Wairuna,Waitahanui,Waitaki Bridge,Waitangirua,Waitati,Waiwera South,Ward,Warkworth,Washdyke,Wellington Central,Wellsford,West Invercargill,Westhaven,Whakapara,Whangamarino,Wharewaka,Whau Valley,Whitby,Winchester,Winslow,Woodend,Woodhaugh,Woodhill,Woodlands","Amberley,Ashburton,Atiamuri,Auckland,Awanui,Balclutha,Bankside,Blenheim,Bluff,Bombay,Bulls,Burnham,Cambridge,Cheviot,Christchurch,Clinton,Dairy Flat,Domett,Drury,Dunedin,Dunsandel,Edendale,Foxton,Geraldine,Glen Oroua,Gore,Greta Valley,Hamilton,Hampden,Herbert,Hikurangi,Himatangi,Hunterville,Huntly,Invercargill,Kaiapoi,Kaikohe,Kaikoura,Kaitaia,Kaiwaka,Kauri,Kawakawa,Kimbolton,Kuku,Leithfield,Levin,Manakau,Mangaweka,Marton,Mataura,Maungaturoto,Mercer,Milton,Moeraki,Moerewa,Mosgiel,Motuoapa,Mount Pleasant,Ngaruawahia,Northland Conservation Park,Oamaru,Ohau,Okaihau,Orewa,Otaki,Paekakariki,Palmerston,Papakura,Paraparaumu,Pareora,Picton,Pokeno,Porirua,Pukenui,Putaruru,Rakaia,Reporoa,Riverlands,Rolleston,Rongotea,Ruakaka,Saint Andrews,Sanson,Seaward Valley,Seddon,Sefton,Silverdale,Spring Creek,Taihape,Takanini,Taupiri,Taupo,Te Kao,Te Kauwhata,Temuka,Timaru,Tirau,Tokoroa,Tongariro National Park,Turangi,Waikanae,Waikouaiti,Waikuku,Waimate,Wainui,Waiouru,Waipara,Waipu,Waitaki Bridge,Waitati,Ward,Warkworth,Wellington,Wellsford,Whangarei,Winchester,Woodend"
