road_id,postcode,name,locality,city
1796558,4696,Mangaturuturu East Road,Erua,National Park
3036922,4696,Mangaturuturu West Road,"Erua,Orautoha","National Park,Raetihi"
3062424,4186,Mangatutu Road,"Dartmoor,Waiwhare","Hastings,Napier"
1807944,3972,Mangatutu Road,"Maihiihi,Wharepuhunga","Otorohanga,Te Awamutu"
1814513,3876,Mangauika Road,Pirongia,
1816362,4392,Mangawai Iti Road,Whanganui National Park,
1817211,4371,Mangawara Road,Egmont Village,
3059059,3373,Mangawara Road,"Hoe-O-Tainui,Patetonga","Patetonga,Tahuna"
1778108,9600,Manga Way,Te Anau,
1819467,,Mangawhai Heads Road,"Mangawhai,Mangawhai Heads",Mangawhai
1840240,3114,Mangawhai Place,Omokoroa,
1819466,0975,Mangawhai Road,"Mangawhai,Te Arai,Wellsford","Mangawhai,Wellsford"
3070950,4797,Mangawharariki Road,Mangaweka,
1797476,4477,Mangawhata Road,Rangiotu,Palmerston North
1803122,4691,Mangawhero River Road,"Ohakune,Raetihi",
3032894,4679,Mangawhero Road,"Auroa,Egmont National Park,Riverlea","Egmont National Park,Hawera"
1797137,4573,Mangawhero Road,Mangamahu,Whanganui
3032891,,Mangawhero Road,Matamata,
3032890,3975,Mangawhero Road,"Otewa,Otorohanga",Otorohanga
3032892,3373,Mangawhero Road,Patetonga,
1829740,0473,Mangawhero Roadway,Omanaia,Kaikohe
1796563,4625,Mangawhero Terrace,Ohakune,
1801188,4592,Mangawhio Road,"Mangawhio,Waitotara","Waverley,Whanganui"
1807946,3874,Mangawhio Road,Wharepuhunga,Te Awamutu
1818878,1062,Mangere Road,Otahuhu,Auckland
1796564,4691,Mangere Street,Tangiwai,Ohakune
1832331,2022,Mangere Town Square,Mangere,Auckland
1833099,2016,Mangerton Lane,East Tamaki Heights,Auckland
3079873,8051,Manggis Street,Northwood,Christchurch
1781179,7782,Mangins Road,Highbank,Methven
3058169,3793,Mangiti Road,"Te Akau,Waingaro",Ngaruawahia
1789168,7077,Mangles Valley Road,"Mangles Valley,Murchison,Tutaki",Murchison
3073013,4171,Mangleton Road,Kereru,Hastings
1796561,4694,Mangoihe Track,Raetihi,
1797399,4774,Mangoira Road,Rangiwahia,Kimbolton
1797402,4774,Mangoira Street,Rangiwahia,Kimbolton
3069748,,Mangorei Road,"Egmont National Park,Highlands Park,Mangorei,Merrilands,Strandon","Egmont National Park,New Plymouth"
1828965,2010,Mangos Place,Pakuranga,Auckland
1815394,3577,Mangotahi Road,Thames,
1797136,4573,Mangotai Road,Parikino,Whanganui
3017480,0632,Mangrove Lane,Albany Heights,Auckland
1819986,0281,Mangu Road,Matawaia,Kawakawa
1816422,4375,Mangu Street,Urenui,
1787000,4414,Manhattan Court,Kelvin Grove,Palmerston North
1838540,5032,Manhattan Court,Paraparaumu Beach,Paraparaumu
3081789,3187,Manhattan Crescent,Papamoa,
1831311,0602,Manhattan Heights,Glendene,Auckland
1838000,0931,Manhattan Rise,Orewa,
1811812,3374,Manhire Road,Te Puninga,Morrinsville
1783250,8024,Manhire Street,Spreydon,Christchurch
1810503,3987,Maniaiti Road,Maniaiti / Benneydale,Te Kuiti
3084551,3710,Maniapare Road,Te Kauwhata,
1812412,3330,Maniapoto Grove,Waipahihi,Taupo
1812413,3382,Maniapoto Street,Motuoapa,
3058036,3900,Maniapoto Street,Otorohanga,
1809970,4376,Mania Road,Awakino,Mokau
3082820,8042,Mania Road,Hornby South,Christchurch
1797401,4774,Mania Road,"Mangaweka,Rangiwahia","Kimbolton,Mangaweka"
1816321,3991,Mania Road,Taumarunui,
1838173,3129,Maniaroa Drive,Katikati,
3023053,3990,Mania Street,Kaitieke,Owhango
3022576,,Maniatutu Road,"Okere Falls,Pongakawa","Pongakawa,Rotorua"
1795464,5712,Manihera Street,Greytown,
1817294,4681,Manihi Road,Rahotu,Opunake
1986689,7608,Manikato Lane,Lincoln,
1804694,4930,Manila Street,Dannevirke,
1794309,6011,Maning Lane,Wellington Central,Wellington
1820050,0491,Maning Street,Kohukohu,
2016649,7677,Manion Road,Rolleston,
1838063,9398,Maniototo Road,"Gimmerburn,Patearoa,Ranfurly","Patearoa,Ranfurly"
1838064,9395,Maniototo Station Road,"Gimmerburn,Ranfurly,Wedderburn",Ranfurly
1794301,6021,Manitoba Place,Kingston,Wellington
1808955,3112,Manley Grove,Gate Pa,Tauranga
1808956,3112,Manley Grove South,Gate Pa,Tauranga
1794319,6021,Manley Terrace,Newtown,Wellington
1822089,0630,Manly Esplanade,Browns Bay,Auckland
1798727,5032,Manly Gardens,Paraparaumu Beach,Paraparaumu
1829701,0930,Manly Heights,Manly,Whangaparaoa
1830973,0930,Manly Park Avenue,Manly,Whangaparaoa
3012055,8083,Manly Place,North New Brighton,Christchurch
1796074,5032,Manly Street,Paraparaumu Beach,Paraparaumu
1778955,7675,Manna Place,West Melton,
1834067,3283,Mannell Close,Tamahere,Hamilton
1818052,3283,Mannell Lane,Tamahere,Hamilton
1822315,0627,Mannering Place,Hillcrest,Auckland
1812149,3420,Mannering Street,Tokoroa,
1772116,9013,Mannering Street,Waverley,Dunedin
1802035,4010,Manners Court,Whataupoko,Gisborne
3083571,4200,Manners Crescent,Waipukurau,
1794300,6011,Manners Street,Te Aro,Wellington
1829927,0632,Mannikin Place,Unsworth Heights,Auckland
1973550,7999,Manning Place,Lake Tekapo,
1783258,8023,Manning Place,Woolston,Christchurch
1830418,2019,Manning Rise,Flat Bush,Auckland
1819146,0372,Manning Road,Parore,Dargaville
1773701,9273,Manning Road,Waitepeka,Balclutha
1800658,5791,Mannings Road,Carrington,Carterton
1807413,3204,Manning Street,Hamilton Central,Hamilton
3080859,3300,Manning Street,Morrinsville,
1830777,0473,Manning Street,Rawene,Kaikohe
1826690,0179,Mannington Road,Maungatapere,Whangarei
1797142,4500,Mannington Road,Otamatea,Whanganui
1806289,3581,Mannion Road,Wyuna Bay,Coromandel
1815600,3400,Mannix Place,Matamata,
3057380,9073,Mann Road,Woodside,Outram
1796076,5032,Mannson Lane,Paraparaumu Beach,Paraparaumu
1787965,7891,Manns Road,Birchfield,Westport
1805971,3183,Manoeka Road,Te Puke,
1822312,0632,Manon Crescent,Greenhithe,Auckland
1837345,9304,Manorburn Place,Lake Hayes,Queenstown
1787568,7614,Manor Drive,Rolleston,
1792503,5019,Manor Drive,Stokes Valley,Lower Hutt
1818455,2010,Manor Park,Sunnyhills,Auckland
1815658,3112,Manor Park Drive,Pyes Pa,Tauranga
1792504,5019,Manor Park Road,"Haywards,Manor Park",Lower Hutt
1807414,3206,Manor Place,Bader,Hamilton
1786745,8053,Manor Place,Bryndwr,Christchurch
1772119,9016,Manor Place,Dunedin Central,Dunedin
1823705,1022,Manor Place,Point Chevalier,Auckland
1790737,7201,Manor Place,Redwoodtown,Blenheim
1777941,9630,Manor Street,Nightcaps,
3078157,3173,Manotini Way,Pyes Pa,Tauranga
1825659,1971,Man O'War Bay Road,Waiheke Island,
1789777,7120,Manoy Street,Motueka,
1833286,2102,Manresa Close,Hillpark,Auckland
1820178,0491,Mansbridge Road,Broadwood,Kohukohu
1807415,3216,Mansel Avenue,Hillcrest,Hamilton
1839987,0910,Mansel Drive,Warkworth,
1799017,4818,Mansell Crescent,Bulls,
1812419,3330,Mansell Road,Nukuhau,Taupo
3064655,3112,Mansels Road,"Greerton,Parkvale",Tauranga
3005268,7700,Manse Place,Hampstead,Ashburton
1784686,8051,Manse Place,Redwood,Christchurch
1770134,9302,Manse Road,Arrowtown,
1774095,9587,Manse Road,Kelso,Tapanui
1775442,9435,Manse Road,Kurow,
1780266,7632,Manse Road,Leeston,
1778527,9884,Manse Road,"Niagara,Progress Valley",Tokanui
1827773,2113,Manse Road,"Pahurehure,Papakura",Papakura
1781413,,Manse Road,"Pleasant Point,Sutherlands",Pleasant Point
1773156,9085,Manse Road,Waitati,
1776550,9812,Manse Street,"Appleby,Strathern",Invercargill
1773698,9534,Manse Street,Clinton,
1773699,9274,Manse Street,Clydevale,
1772118,9016,Manse Street,Dunedin Central,Dunedin
1777026,9825,Manse Street,Edendale,
1780696,7700,Manse Street,Hampstead,Ashburton
1817523,4610,Manse Street,Hawera,
3065693,0112,Manse Street,"Kensington,Regent",Whangarei
1782280,7924,Manse Street,Waimate,
3081194,7632,Mansevale Way,Leeston,
1783257,8014,Mansfield Avenue,"Merivale,St Albans",Christchurch
1785064,7630,Mansfield Drive,Kaiapoi,
1779104,7472,Mansfield Road,Ashley Forest,Loburn
1786073,7395,Mansfield Road,Hanmer Springs,
1814898,3010,Mansfield Road,Owhata,Rotorua
1780267,7682,Mansfield Street,Dunsandel,
1823713,1072,Mansfield Street,"Glen Innes,Wai o Taiki Bay",Auckland
1806078,3112,Mansfield Street,Hairini,Tauranga
1812710,3432,Mansfield Street,Leamington,Cambridge
1794320,6021,Mansfield Street,Newtown,Wellington
1803096,4108,Mansfield Street,Wairoa,
1831830,0112,Mansfield Terrace,Regent,Whangarei
3081683,7011,Mansfield Way,Stoke,Nelson
1799222,4412,Mansford Place,West End,Palmerston North
1830168,0618,Mansion Court,West Harbour,Auckland
1788229,7011,Manson Avenue,Stoke,Nelson
1788230,7011,Manson Lane,Stoke,Nelson
1787534,7610,Manson Lane,Woodend,
1784687,8042,Manson Place,Russley,Christchurch
1777030,9893,Manson Road,Gorge Road,Invercargill
1801424,3989,Manson Siding,Raurimu,Owhango
1808951,3112,Manson Street,Gate Pa,Tauranga
1790777,7201,Manson Street,Redwoodtown,Blenheim
1813181,3920,Manson Street,Taumarunui,
1799215,4410,Manson Street,Terrace End,Palmerston North
1770931,9310,Mansor Court,Cromwell,
1828966,2022,Manston Road,Mangere,Auckland
1774849,9300,Man Street,Queenstown,
1790472,7881,Mantell Street,Kokatahi,
1794302,6022,Mantell Street,Seatoun,Wellington
1804319,4273,Mantell Street,Tikokino,
3078183,0616,Mantis Lane,Hobsonville,Auckland
1840480,0614,Mantra Road,Massey,Auckland
1789164,7095,Mants Road,Golden Downs,Wakefield
1810398,3010,Manuariki Road,Ngongotaha,Rotorua
1815357,3920,Manuaute Street,Taumarunui,
3014039,3989,Manu Avenue,"Erua,National Park",National Park
3078670,7020,Manu Close,Richmond,
1809544,4310,Manu Crescent,Upper Vogeltown,New Plymouth
3077564,0573,Manu Drive,Kaiwaka,
1784685,8053,Manuel Place,Bishopdale,Christchurch
1821329,0932,Manuel Road,Silverdale,
1806080,3375,Manuel Road,Tauhei,
1813366,3121,Manuera Place,Ohope,
1798129,5036,Manu Grove,Waikanae,
1797730,4990,Manuhara Road,Pongaroa,
3021793,,Manuherikia Road,"Alexandra,Letts Gully,Springvale",Alexandra
1828973,2112,Manuia Road,Takanini,Auckland
1823301,0612,Manui Place,Sunnyvale,Auckland
1799016,4797,Manui Road,Mangaweka,
1793289,5010,Manuka Avenue,Woburn,Lower Hutt
1779698,7383,Manuka Bay Road,Domett,
1982532,0505,Manuka Close,Mangawhai,
1810399,3015,Manuka Crescent,Hillcrest,Rotorua
1771669,9305,Manuka Crescent,Wanaka,
3078221,7930,Manuka Drive,Geraldine,
3066430,7281,Manuka Drive,Ngakuta Bay,Picton
1814514,3874,Manuka Drive,Waikeria,Te Awamutu
1814026,3691,Manuka Drive,Whangamata,
3001205,,Manuka Gorge Highway,"Glenore,Hillend,Johnston,Manuka Creek,Milton,Table Hill,Waitahuna","Balclutha,Lawrence,Milton"
1831161,0875,Manuka Grove,Helensville,
3013475,9593,Manuka Hill Road,"Hillend,Manuka Creek","Balclutha,Lawrence"
1834887,4310,Manukaka Heights,Hurdon,New Plymouth
1813170,3025,Manuka Lane,Murupara,
3082736,3434,Manuka Place,Cambridge,
1817528,4610,Manuka Place,Hawera,
1813503,3592,Manuka Place,Matarangi,Whitianga
3035118,7805,Manuka Place,Paroa,Greymouth
1826087,0110,Manuka Place,Raumanga,Whangarei
1799561,4310,Manuka Place,Whalers Gate,New Plymouth
1779103,7472,Manuka Road,Ashley Forest,Loburn
3016829,0629,Manuka Road,"Bayview,Glenfield",Auckland
1779515,7334,Manuka Road,Hanmer Springs,
1841358,3700,Manuka Road,Huntly,
1825660,1081,Manuka Road,Oneroa,Waiheke Island
1773697,9274,Manuka Road,"Rankleburn,Rongahere","Clydevale,Gore"
1823300,0604,Manuka Road,Titirangi,Auckland
1819990,0293,Manuka Road,Waitangi,Kerikeri
1805418,4970,Manuka Road,Weber,
1790032,7871,Manuka Street,Ahaura,
1817913,3979,Manuka Street,Aria,
1801694,4501,Manuka Street,Castlecliff,Whanganui
1777937,9881,Manuka Street,Colac Bay/Oraka,Riverton/Aparima
1802767,4010,Manuka Street,Elgin,Gisborne
1799217,4410,Manuka Street,Hokowhitu,Palmerston North
1795097,5810,Manuka Street,Lansdowne,Masterton
1803324,4120,Manuka Street,Mahora,Hastings
1786746,8013,Manuka Street,Mairehau,Christchurch
1797143,4586,Manuka Street,Mangamahu,Whanganui
1815752,3400,Manuka Street,Matamata,
1794299,6022,Manuka Street,Miramar,Wellington
1788231,7010,Manuka Street,Nelson,
1800829,4625,Manuka Street,Ohakune,
1821325,0931,Manuka Street,Orewa,
1795741,5512,Manuka Street,Otaki Beach,Otaki
1842894,3118,Manuka Street,Papamoa Beach,Papamoa
1839764,7612,Manuka Street,Pegasus,
1781417,7903,Manuka Street,Pleasant Point,
1807416,3200,Manuka Street,Pukete,Hamilton
1772111,9022,Manuka Street,Ravensbourne,Dunedin
1801572,5019,Manuka Street,Stokes Valley,Lower Hutt
1812408,3378,Manuka Street,Tauhara,Taupo
1815139,3320,Manuka Street,Te Aroha,
1789169,7183,Manuka Street,Torrent Bay,Takaka
1787769,7999,Manuka Terrace,Ben Ohau,Twizel
1785734,7581,Manuka Terrace,Duvauchelle,
1792845,5013,Manuka Terrace,Eastbourne,Lower Hutt
1815216,3421,Manuka Terrace,Mangakino,
3018627,2684,Manukau Heads Road,"Awhitu,Manukau Heads",Awhitu
1828960,2104,Manukau Plaza,Manukau,Auckland
3050381,,Manukau Road,"Epsom,Onehunga,Royal Oak",Auckland
1820305,0481,Manukau Road,Herekino,Kaitaia
1827428,2120,Manukau Road,Pukekohe,
1815011,3225,Manukau Road,Raglan,
3063944,2104,Manukau Station Road,Manukau,Auckland
3082059,5794,Manukawiri Way,Martinborough,
1805862,3127,Manukorihi Drive,Kawerau,
1817992,4320,Manukorihi Road,Waitara,
3084130,0985,Manu Lane,Warkworth,
3078505,0972,Manunui Road,"Pakiri,Tomarata",Wellsford
1795849,3381,Manunui Street,Kuratau,Turangi
1812414,3330,Manunui Street,Nukuhau,Taupo
1829601,0632,Manu Place,Pinehill,Auckland
1842854,4312,Manurau Crescent,Merrilands,New Plymouth
1831140,0622,Manurere Avenue,Takapuna,Auckland
1842583,0593,Manurere Rise,Tinopai,
1784103,8042,Manurere Street,Hei Hei,Christchurch
1793481,5014,Manurewa Grove,Wainuiomata,Lower Hutt
1818294,3987,Manu Road,Maniaiti / Benneydale,Te Kuiti
1817525,4671,Manu Road,Okaiawa,Hawera
1809971,3982,Manu Road,Rangitoto,Te Kuiti
3049031,4394,Manu Road,"Ratapiko,Te Popo","Ratapiko,Stratford"
1801253,4793,Manu Road,Taihape,
1802359,4087,Manu Road,Te Araroa,
1828974,2112,Manuroa Road,Takanini,Auckland
1828968,2024,Manu Street,Favona,Auckland
1802363,4032,Manutahi Drive,Ruatoria,
1817212,4373,Manutahi Road,"Hillsborough,Lepperton,Tarurutangi",New Plymouth
1817703,4598,Manutahi School Road,Manutahi,Patea
1817704,4598,Manutahi Station Road,Manutahi,Patea
1813234,4395,Manutangihia Road,Matau,Stratford
3070596,2022,Manu Tapu Drive,"Auckland Airport,Mangere",Auckland
1822314,0620,Manutara Avenue,Forrest Hill,Auckland
3078727,0614,Manutewhau Road,Massey,Auckland
1793480,5014,Manutuke Street,Wainuiomata,Lower Hutt
1808953,3110,Manuwai Drive,Matua,Tauranga
1826996,2578,Manuwai Lane,Karaka,Papakura
1822087,0630,Manuwai Road,Torbay,Auckland
1837332,0295,Manuwai Road,Waipapa,
1800144,5018,Maoribank Grove,Brown Owl,Upper Hutt
3026674,7071,Maori Bay,"Maori Bay,Nydia Bay,Pinohia","Havelock,Marlborough Sounds"
3047898,7872,Maori Creek Road,Arnold Valley,
3047897,7872,Maori Creek Road,"Dunganville,Marsden","Arnold Valley,Greymouth"
1770509,9482,Maori Crossing Road,Moeraki,
3057342,7872,Maori Gully Road,"Arnold Valley,Dunganville",Arnold Valley
1790468,7882,Maori Gully Road,Awatuna,Hokitika
1787376,7991,Maori Gully Road,Kakahu,Geraldine
1821328,0932,Maori Hut Road,Red Beach,
3010991,9371,Maori Jack Road,Jacks Point,Queenstown
1773152,9073,Maori Kaik Road,Henley,Mosgiel
1784975,7472,Maori Lane,Sefton,
1788232,7071,Maori Pa Road,Delaware Bay,Hira
3051987,7893,Maori Point Road,Karamea,
1771387,9383,Maori Point Road,Tarras,Cromwell
1815010,3285,Maori Point Road,Whatawhata,Hamilton
1781418,7986,Maori Reserve Road,Clandeboye,Temuka
1784974,7473,Maori Reserve Road,Glentui,Oxford
3001298,9091,Maori Reserve Road,Kuri Bush,Dunedin
3065036,7010,Maori Road,"Beachville,Nelson",Nelson
3065034,9016,Maori Road,"Belleknowes,Dunedin Central",Dunedin
1782281,7980,Maori Road,Morven,Waimate
1804738,4974,Maori Road,Norsewood,
1811529,3600,Maori Road,Paeroa,
1788534,7182,Maori Road,Takaka,
1790034,7805,Maori Street,Dobson,Greymouth
1810534,3983,Mapara North Road,Kopaki,Te Kuiti
1812418,3385,Mapara Road,"Acacia Bay,Kinloch,Oruanui",Taupo
3000695,3981,Mapara Road,"Aria,Te Mapara","Aria,Te Kuiti"
3070235,3983,Mapara South Road,"Aria,Kopaki,Waimiha","Aria,Te Kuiti,Waimiha"
1823711,1051,Mapau Road,Greenlane,Auckland
3033796,9818,Mapau Road,Halfmoon Bay / Oban,Stewart Island
1830673,0591,Mapau Road,Ruawai,
3082365,0616,Mapere Lane,Hobsonville,Auckland
1823720,1050,Mapiu Street,Remuera,Auckland
1807417,3204,Maple Avenue,"Dinsdale,Nawton",Hamilton
3080274,9310,Maple Close,Cromwell,
1808957,3112,Maple Close,Hairini,Tauranga
1839266,7201,Maple Close,Springlands,Blenheim
1838973,9371,Maple Court,Arthurs Point,Queenstown
1789253,7020,Maple Crescent,Richmond,
1781911,7910,Maple Crescent,Watlington,Timaru
1817801,4310,Maple Crescent,Whalers Gate,New Plymouth
1784106,8025,Mapledale Place,Halswell,Christchurch
1812095,3411,Maple Drive,Putaruru,
3078197,3800,Maple Drive,Te Awamutu,
1838946,3385,Maple Grove,Acacia Bay,Taupo
1778133,9710,Maple Grove,Gore,
1794321,6021,Maple Grove,Kingston,Wellington
1793288,5010,Maple Grove,Maungaraki,Lower Hutt
1775581,9024,Maple Grove,Mosgiel,
1813444,3010,Maple Grove,Owhata,Rotorua
3079565,5810,Maple Grove,Solway,Masterton
1839874,7612,Mapleham Drive,Pegasus,
1806221,0810,Maple Lane,Huapai,Kumeu
1839423,5711,Maple Lane,Martinborough,
1842666,5792,Maple Lane,Parkvale,Carterton
3082854,0112,Maple Lane,Te Kamo,Whangarei
1785620,7700,Maple Lane,Tinwald,Ashburton
1799970,5036,Maple Lane,Waikanae,
3082526,3377,Mapleleaf Way,Kinloch,Taupo
1796808,4500,Maple Place,Aramoho,Whanganui
1829680,3400,Maple Place,Matamata,
1815734,3300,Maple Place,Morrinsville,
1837664,7400,Maple Place,Rangiora,
1812144,3420,Maple Place,Tokoroa,
1829384,2103,Maplesden Drive,Clendon Park,Auckland
3048619,7011,Maple Street,"Annesbrook,Stoke",Nelson
1823706,1026,Maple Street,Avondale,Auckland
1784682,8053,Maple Street,Bishopdale,Christchurch
1796319,4478,Maple Street,Bunnythorpe,Palmerston North
1773975,9522,Maple Street,Tapanui,
1934761,0616,Mapou Road,Hobsonville,Auckland
1812417,3330,Mapou Road,"Rainbow Point,Two Mile Bay",Taupo
1810400,3020,Mapou Street,Mamaku,
1831025,0626,Mappin Place,Chatswood,Auckland
3040081,5022,Mapplebeck Street,Titahi Bay,Porirua
1784683,8053,Mappleton Avenue,Burnside,Christchurch
1841217,7173,Mapua Drive,Mapua,
1819099,0381,Mapuna Road,Tangiteroria,
1839354,3330,Marabou Crescent,Nukuhau,Taupo
1794318,6037,Maracas Crescent,Grenada Village,Wellington
3083338,2024,Mara Court,Favona,Auckland
3078445,0931,Maraeariki Avenue,Orewa,
1802821,4087,Maraehara Road,Tikitiki,
1802362,4086,Maraehara Valley Road,Tikitiki,
1805742,,Maraekakaho Road,"Bridge Pa,Camberley,Frimley,Longlands,Raukawa,Raureka,Roys Hill","Hastings,Raukawa"
1813263,4396,Maraekowhai Road,Tangarakau,Stratford
1809725,3194,Marae Lane,Matata,
1798132,5036,Marae Lane,Waikanae,
1819984,0293,Maraenui Drive,Kerikeri,
1802578,3199,Maraenui Pa Road,Maraenui,Opotiki
1803097,4078,Maraenui Road,Morere,Nuhaka
1826993,2683,Marae O Rehia Road,Karioitahi,Waiuku
1822318,0632,Marae Road,Greenhithe,Auckland
1802906,4087,Marae Road,Hicks Bay,
3051142,3581,Marae Road,Manaia,Coromandel
1809972,3988,Marae Road,Te Anga,Te Kuiti
1802882,4079,Marae Road,Waipiro,Ruatoria
1810401,,Maraeroa Road,"Hamurana,Mamaku",
3029488,3987,Maraeroa Road,"Maniaiti / Benneydale,Pureora Forest Park","Pureora Forest Park,Te Kuiti"
1814899,3010,Marae Street,Koutu,Rotorua
1813180,3920,Marae Street,Taumarunui,
1805491,4275,Marae Street,Waipawa,
3007569,4078,Maraetaha Road,"Bartletts,Morere",Nuhaka
1801982,4072,Maraetaha Road,Muriwai,Manutuke
3008674,7281,Maraetai Bay,Maraetai Bay,Picton
1829375,2582,Maraetai Coast Road,"Clevedon,Maraetai","Auckland,Clevedon"
1829389,2018,Maraetai Drive,Maraetai,Auckland
1829387,2018,Maraetai Heights Road,Maraetai,Auckland
1814549,2695,Maraetai Place,Port Waikato,
3047221,,Maraetai Road,Tokoroa,
1829399,2018,Maraetai School Road,Maraetai,Auckland
1809974,3981,Maraetaua Road,Te Mapara,Te Kuiti
1809726,3191,Maraetotara Road,"Maraetotara,Ohope","Ohope,Whakatane"
3061150,4294,Maraetotara Road,"Maraetotara,Waimarama",Waimarama
3016315,9492,Maraeweka Road,"Incholme,Maraeweka",Oamaru
1803098,4198,Marahaere Street,Nuhaka,
1797138,4587,Marahau Road,Pakaraka,Whanganui
1789167,7197,Marahau Valley Road,Marahau,Motueka
1797737,4991,Marainanga Road,Pongaroa,
1777039,9774,Marairua Road,Tuturau,
3079385,3225,Mara Kai Lane,Raglan,
1839877,7612,Mara-kai Place,Pegasus,
3084563,3493,Marakiraki Way,Tauwhare,Hamilton
3083745,9600,Marakura Drive,Te Anau,
1816944,4312,Maralyn Place,Bell Block,New Plymouth
1841504,3330,Marama Arcade,Taupo,
1831386,1023,Marama Avenue,Epsom,Auckland
1825658,1081,Marama Avenue,Surfdale,Waiheke Island
1776684,9879,Marama Avenue North,Otatara,Invercargill
1776685,9879,Marama Avenue South,Otatara,Invercargill
1783243,8081,Marama Crescent,Mount Pleasant,Christchurch
1799219,4414,Marama Crescent,Palmerston North,
1816942,4310,Marama Crescent,Spotswood,New Plymouth
1795640,5771,Maramamau Road,Kahutara,
1800469,6022,Maramanui Way,Karaka Bays,Wellington
3043802,0118,Marama Place,One Tree Point,Whangarei
1813882,3112,Marama Place,Pyes Pa,Tauranga
1804491,,Maramarahi Road,Thames,
3077527,0618,Maramara Road,Whenuapai,Auckland
1791174,7285,Marama Road,Seddon,
1830553,0620,Marama Street,Castor Bay,Auckland
1807418,3204,Marama Street,Frankton,Hamilton
3012133,3990,Marama Street,Kaitieke,Owhango
1772219,9013,Marama Street,Musselburgh,Dunedin
1773844,9586,Marama Street,Papatowai,Owaka
1795870,3381,Marama Street,Tokaanu,Turangi
1822086,0630,Marama Street,Torbay,Auckland
3084129,0985,Maramataka Lane,Warkworth,
1779958,8971,Marama Terrace,Diamond Harbour,
1800169,5013,Marama Terrace,Eastbourne,Lower Hutt
3079271,9024,Maranatha Mews,Mosgiel,
1813991,3434,Maranatha Way,Cambridge,
3018622,4396,Marangae Road,"Aotuhia,Tangarakau",Stratford
1839853,7612,Marangai Drive,Pegasus,
3078469,2571,Marangai Place,Beachlands,Auckland
1797144,4572,Marangai Road,Whangaehu,Whanganui
1802358,4087,Marangairoa Road,Te Araroa,
1831385,1022,Maranui Avenue,Point Chevalier,Auckland
1808805,,Maranui Street,"Mount Maunganui,Papamoa Beach","Mount Maunganui,Papamoa"
1818079,4310,Maranui Street,Welbourn,New Plymouth
1791342,7220,Mara Place,Waikawa,Picton
3079478,0810,Marara Road,Kumeu,
1777570,9679,Mararoa Drive,Manapouri,
1778128,9672,Mararoa Road,The Key,Manapouri
1797897,4982,Mara Street,Mangatainoka,Pahiatua
1823708,1072,Mara Street,Meadowbank,Auckland
1816936,4310,Maratahu Street,Westown,New Plymouth
3083458,3119,Marata Lane,Te Puke,
3033229,3674,Maratoto Road,"Coromandel Forest Park,Hikutaia","Coromandel Forest Park,Paeroa"
1812410,3330,Maratuna Place,Nukuhau,Taupo
3082113,2120,Maratupu Way,Pukekohe,
1823707,1071,Marau Crescent,Mission Bay,Auckland
1794313,6037,Maraval Crescent,Grenada Village,Wellington
3079008,0614,Mara Waina Place,Swanson,Auckland
3082805,9304,Mara Way,Lower Shotover,Queenstown
3083615,0612,Mara Way,Sunnyvale,Auckland
1837253,0632,Marbella Crescent,Oteha,Auckland
1832592,0614,Marbella Drive,Massey,Auckland
1818532,2010,Marbeth Court,Botany Downs,Auckland
1840656,8051,Marble Court,Northwood,Christchurch
1842549,7614,Marble Court,Rolleston,
1840560,9305,Marbleleaf Lane,Albert Town,Wanaka
1829391,2104,Marble Place,Wiri,Auckland
1785790,8053,Marble Wood Drive,Papanui,Christchurch
1833044,2120,Marblewood Grove,Pukekohe,
1810402,3015,Marcasite Place,Pukehangi,Rotorua
1839166,8025,Marcella Gardens,Aidanfield,Christchurch
1832673,2019,Marc Ellis Place,Flat Bush,Auckland
1831141,0629,Marcel Place,Glenfield,Auckland
1816943,4310,Marchant Place,Westown,New Plymouth
1820303,0494,Marchant Road,Hihi,Mangonui
1792699,5018,Marchant Road,Kaitoke,Upper Hutt
1797765,4900,Marchant Street,Eketahuna,
1801698,4981,Marchant Street,Kaitawa,Pahiatua
1812096,3411,Marchant Street,Putaruru,
1794960,5810,Marchbank Place,Masterton,
1793285,5010,Marchbanks Street,Seaview,Lower Hutt
1787066,3330,March Brown Place,Nukuhau,Taupo
1819369,3120,Marchignal Street,Coastlands,Whakatane
3081908,7025,Marchioness Way,Wakefield,
1787078,7473,Marchmont Road,Rangiora,
1786979,8051,March Place,Belfast,Christchurch
1791175,7202,March Street,Spring Creek,
3017506,7910,Marchwiel Street,"Marchwiel,Waimataitai",Timaru
1789852,7020,Marchwood Grove,Richmond,
1780153,7120,Marchwood Park Road,Motueka,
1777032,9730,Marcion Street,Lumsden,
1823717,0600,Marconi Place,New Windsor,Auckland
3082571,7614,Marcoola Drive,Rolleston,
1829396,2010,Marco Place,Highland Park,Auckland
1825311,1042,Marco Polo Avenue,Lynfield,Auckland
1813297,4396,Marco Road,"Kohuratahi,Whangamomona",Stratford
3070980,8062,Marcroft Street,"Phillipstown,Woolston",Christchurch
1841905,3110,Marcus Way,Brookfield,Tauranga
3040739,9010,Mardale Street,"Kaikorai,Wakari",Dunedin
3078704,0616,Mardell Avenue,Hobsonville,Auckland
1808807,3116,Mardi Place,Mount Maunganui,
1807419,3214,Mardon Road,"Enderley,Fairfield",Hamilton
1826997,2474,Mardon Road,Mercer,
