road_id,postcode,name,locality,city
1798416,5510,Featherston Street,Levin,
3030513,9014,Featherston Street,Macandrew Bay,Dunedin
1791918,,Featherston Street,"Palmerston North,Roslyn,Takaro",Palmerston North
3030514,6011,Featherston Street,"Pipitea,Wellington Central",Wellington
1831987,2684,Featon Avenue,Awhitu,
1807005,3610,Featon Road,Waihi,
1817328,4681,Feaver Road,Opunake,
1781030,7771,Fechneys Road,Westerfield,Ashburton
1824023,1010,Federal Street,Auckland Central,Auckland
3071019,8053,Federer Lane,Bishopdale,Christchurch
1833279,2013,Feeny Crescent,East Tamaki,Auckland
1842160,9292,Fegan Road,Milton,
1842213,7020,Feijoa Way,Richmond,
1782742,8024,Feilding Street,Addington,Christchurch
3033961,2471,Feist Road,Kopuku,Maramarua
1795346,5713,Feist Street,Carterton,
1793072,5011,Feist Street,Naenae,Lower Hutt
1787041,7630,Feldwick Drive,Kaiapoi,
3065863,9682,Feldwick Road,"Birchwood,Eastern Bush,Feldwick",Otautau
1823645,0602,Felgrove Street,Glendene,Auckland
1829045,2104,Felicia Place,Wiri,Auckland
1839050,8025,Felicitas Grove,Aidanfield,Christchurch
1831203,0632,Felicity Place,Unsworth Heights,Auckland
1790171,7805,Felix Campbell Street,Greymouth,
1775562,9010,Felix Street,North East Valley,Dunedin
1831711,1061,Felix Street,Onehunga,Auckland
1841869,7025,Fellbridge Rise,Wakefield,
1832342,2102,Fellbrook Street,Manurewa,Auckland
3085674,3420,Fellingham Terrace,Tokoroa,Tokoroa
1774714,9495,Felling Street,Maheno,Oamaru
